payment_ratio_3month,total_usage,total_usage_per_limit,delinquency_score,payment_ratio,payment_ratio_6month,utilization_3month,overlimit_percentage,total_3mo_usage_per_limit,remaining_bill,default_flag,credit_score
29.4,2042952.0,0.681,0.0,-100.0,101.0,1.15,3.777133333333333,0.425,0.0,0,308.97474522845886
10.7,900000.0,0.0818,0.0,-42.6,70.0,1.01,15.106845454545454,0.125,12663820.0,0,314.58224587435626
50.0,3802836.0,0.761,0.0,-100.0,66.5,0.774,0.0,0.935,0.0,0,295.14106590646304
20.2,28000.0,0.004,0.0,0.0,63.9,1.05,4.225771428571429,0.0675,7332833.0,0,326.81785541349643
58.1,7829.0,0.000186,0.0,-100.0,66.8,0.103,0.0,0.00772,768226.0,0,334.8081473081592
159.0,0.0,0.0,0.0,-211.0,100.0,0.337,0.0,0.38,0.0,0,324.7965784379971
42.7,0.0,0.0,0.0,0.0,230.0,1.08,19.70703333333333,0.25,3589673.0,1,317.0669790873143
101.0,2900000.0,0.967,0.0,-103.0,100.0,0.563,4.980033333333333,0.486,3659304.0,0,298.73526571179497
15.5,0.0,0.0,0.0,0.0,44.1,0.977,0.0,0.122,4516718.0,0,329.3528355362807
11.6,12000.0,0.004,0.0,-12.0,10.6,0.98,7.0851,0.1,3122846.0,0,327.1555403783745
0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.0,0,335.6615941331809
14.4,0.0,0.0,0.0,0.0,19.5,0.822,0.0,0.0387,2955966.0,1,332.64579862403997
25.0,0.0,0.0,0.0,-10.0,51.7,0.773,0.0,0.25,4723685.0,0,325.6638777274675
23.9,480.0,2.4e-05,0.0,0.0,66.3,0.00594,0.0,0.0,66171.0,0,335.7922806877013
50.0,2178784.0,0.115,0.0,-20.7,46.4,0.435,0.0,0.174,7143198.0,0,323.8872593396263
13.8,0.0,0.0,0.0,0.0,15.6,0.148,0.0,0.0163,3149587.0,1,333.1240982149856
100.0,1527460.0,0.509,0.0,-100.0,100.0,0.307,0.0,0.132,0.0,0,322.25329412442136
49.8,0.0,0.0,0.0,-100.0,33.3,0.769,0.0,0.0834,0.0,0,333.1489975722593
88.0,0.0,0.0,0.0,0.0,127.0,1.09,23.79273333333333,0.558,3651602.0,0,306.18890245713806
134.0,2503966.0,0.501,0.0,-104.0,113.0,0.467,0.0,0.585,0.0,0,309.9012456600616
100.0,2404258.0,0.0501,0.0,-101.0,72.5,0.0745,0.0,0.0662,0.0,0,332.768122259669
57.9,0.0,0.0,0.0,-100.0,59.5,0.0158,0.0,0.00377,0.0,0,335.4206480398027
40.0,5000000.0,0.104,0.0,-10.1,41.6,1.04,18.700366666666667,0.45,54873018.0,0,274.8718137890584
98.5,135691.0,0.0339,0.0,-100.0,66.7,0.781,0.0,0.147,0.0,0,330.83080304239286
33.5,0.0,0.0,0.0,0.0,27.2,0.738,0.0,0.23,7775203.0,0,324.11960493089657
25.0,263750.0,0.00659,0.0,0.0,19.8,0.971,0.0,0.161,10666672.0,0,323.9285119403901
0.0,0.0,0.0,0.0,0.0,50.0,0.0667,0.0,0.0,0.0,0,335.7942151024507
83.4,1050000.0,0.35,0.0,-100.0,86.7,0.662,0.0,0.487,0.0,0,315.43952989617753
48.8,0.0,0.0,0.0,-100.0,64.9,0.68,0.0,0.088,2346066.0,0,331.5204219057276
79.0,12942226.0,0.588,0.0,-112.0,27.1,0.344,0.0,0.191,0.0,0,318.88301600149373
52.1,177999.0,0.0356,0.0,-7.83,0.0,0.937,1.24536,0.318,5024902.0,0,322.1452170532461
63.2,0.0,0.0,0.0,-97.2,83.5,0.0309,0.0,0.0227,0.0,0,334.96904564140704
49.8,9850065.0,0.394,0.0,-100.0,66.7,0.114,0.0,0.101,0.0,0,325.22028167625933
100.0,3367898.0,0.0612,0.0,-100.0,156.0,0.521,0.0,0.249,11830312.0,0,319.73162458845206
50.8,3000000.0,1.0,0.0,-100.0,46.7,0.698,1.8821333333333332,0.449,3402463.0,0,300.71959805028547
75.0,0.0,0.0,0.0,-101.0,66.7,0.138,0.0,0.0796,0.0,0,333.3397318133342
27.8,229541.0,0.0765,0.0,-8.11,54.9,0.949,21.116433333333333,0.327,3595546.0,0,312.27754999843773
100.0,10213780.0,0.511,0.0,-100.0,101.0,0.624,0.0,0.382,0.0,0,315.30400342995335
5.11,0.0,0.0,0.0,0.0,7.49,0.00916,0.0,0.00425,121191.0,0,335.48204175772605
52.6,0.0,0.0,0.0,0.0,100.0,0.897,0.0,0.229,8883399.0,0,323.59157484832906
0.0,459000.0,0.0328,0.0,0.0,0.0,0.0352,0.0,0.0213,1145927.0,0,333.6713591456298
100.0,1310562.0,0.262,0.0,-100.0,102.0,0.691,0.0,0.611,0.0,0,313.7328655594954
96.1,81736.0,0.00409,0.0,-100.0,99.1,0.615,0.0,0.321,9769227.0,0,320.07372847071275
87.8,2500000.0,0.833,0.0,-100.0,97.9,0.936,7.348566666666667,0.233,3498917.0,0,307.21903700171674
102.0,417000.0,0.00707,0.0,-100.0,102.0,0.179,0.0,0.0319,0.0,0,334.6203144783339
72.5,72423.0,0.00241,0.0,0.0,144.0,0.0169,0.0,6.27e-05,0.0,0,335.9957458733695
125.0,2295680.0,0.459,0.0,-101.0,104.0,0.254,0.0,0.262,0.0,0,319.6214834889824
50.1,50478.0,0.00841,0.0,-15.9,0.0,0.0393,0.0,0.0148,359719.0,0,334.80168064382724
22.7,200000.0,0.0069,0.0,-24.7,30.0,0.259,0.0,0.0361,7092023.0,0,329.7462948096797
101.0,966848.0,0.322,0.0,-119.0,100.0,0.472,5.210166666666667,0.688,0.0,0,307.7871392841841
59.4,600000.0,0.12,0.0,-70.2,25.3,0.982,0.54834,0.0,5181087.0,1,329.45314112188333
30.0,49990.0,0.000893,0.0,-10.6,16.7,0.792,0.0,0.0765,36623554.0,0,308.7963618974676
100.0,2478677.0,0.354,0.0,-100.0,100.0,0.577,0.0,0.474,0.0,0,315.7578677489512
99.9,0.0,0.0,0.0,-99.9,98.4,0.264,0.0,0.125,0.0,0,332.1715221025697
50.0,915999.0,0.0482,0.0,0.0,66.9,0.253,0.0,0.382,0.0,0,324.3536278753987
100.0,0.0,0.0,0.0,-100.0,114.0,0.141,0.0,0.0773,0.0,0,333.5317425069263
25.2,0.0,0.0,0.0,0.0,75.8,0.419,0.0,0.164,1276676.0,0,330.4646303735866
28.6,5737113.0,0.104,0.0,-19.8,29.3,1.04,13.792914545454545,0.272,66755554.0,0,274.1611579051538
77.5,48192.0,0.00161,0.0,-100.0,100.0,0.0103,0.0,0.00641,0.0,0,335.4242900040999
0.0,0.0,0.0,0.0,0.0,0.0,0.399,0.0,0.205,0.0,0,329.9923463455703
48.0,0.0,0.0,0.0,0.0,50.0,0.0246,0.0,0.00712,84556.0,0,335.54018001515107
84.8,320000.0,0.107,0.0,0.0,63.4,0.304,0.0,0.179,1388303.0,0,327.89638668207033
92.8,0.0,0.0,0.0,-32.9,86.1,0.95,15.9496,0.567,3053708.0,0,310.0649504484552
58.0,0.0,0.0,0.0,-15.3,32.9,1.39,0.0,0.139,24313989.0,0,315.4314017881625
30.6,657316.0,0.131,0.0,-100.0,41.1,0.557,0.0,0.167,2628666.0,0,326.5777912351654
58.2,52350.0,0.00748,0.0,-19.3,11.3,0.137,0.0,0.074,1170548.0,0,332.6543894275081
79.5,269998.0,0.09,0.0,-96.1,100.0,1.59,73.38776666666666,0.539,4923852.0,0,278.9522232767292
41.4,0.0,0.0,0.0,-17.7,55.6,0.354,0.0,0.193,7141668.0,0,325.5941003222131
21.2,0.0,0.0,0.0,-9.65,26.8,1.27,19.5336,0.104,16823701.0,0,311.6821095554349
39.5,450598.0,0.0901,0.0,0.0,57.0,0.957,6.45568,0.18,5284841.0,0,322.31020709936814
31.9,110000.0,0.01,0.0,-51.5,30.3,0.205,0.0,0.0485,2076427.0,0,332.6549079723397
12.3,1704162.0,0.17,0.0,0.0,18.2,0.721,0.0,0.0344,8917088.0,0,325.48424579890127
37.3,55000.0,0.00917,0.0,0.0,24.9,0.144,0.0,0.0397,1094678.0,1,333.7148262643937
8.5,0.0,0.0,0.0,0.0,10.0,0.937,0.0,0.0995,5026246.0,0,329.54034687283735
9.3,0.0,0.0,0.0,0.0,11.3,0.102,0.0,0.0,0.0,0,335.69156647223593
78.3,5060000.0,0.632,0.0,-100.0,73.0,1.02,7.6898124999999995,1.02,8249799.0,1,285.84946852322565
100.0,19000.0,0.00633,0.0,-100.0,100.0,0.0556,0.0,0.0161,0.0,0,335.0661002731048
75.0,986.0,0.000329,0.0,-28.9,100.0,0.27,0.0,0.0384,249376.0,0,334.604991354463
104.0,205000.0,0.0683,0.0,-100.0,66.7,0.787,0.0,0.28,0.0,0,326.49521334252006
5.44,0.0,0.0,0.0,0.0,77.6,0.794,0.0,0.00769,19808385.0,1,322.27071202936526
91.37,0.0,0.0,0.0,-100.44,118.94,0.59164695,0.0,0.4831794,0.0,0,322.31900870221864
75.0,671000.0,0.015604651,0.0,-100.0,100.0,0.145236279,0.0,0.039518023,0.0,0,334.2412101612844
100.0,1631900.0,0.407975,0.0,-100.0,100.0,0.585628563,0.0,0.143413,0.0,0,323.86857508772414
100.0,95000.0,0.031666667,0.0,-100.09,100.0,0.773826,0.0,0.8495125,0.0,0,311.5336596470082
24.91,138860.0,0.046286667,0.0,0.0,18.62,0.949963833,0.0,0.217325333,2876480.0,0,326.8726273766564
77.5,220000.0,0.024444444,0.0,-100.0,44.72,1.027975,0.8636666666666668,0.242636111,0.0,0,327.8760658635743
9.63,0.0,0.0,0.0,0.0,9.59,0.5645849,0.0,0.0,2848793.0,0,333.76217069995175
100.0,1001361.0,0.2002722,0.0,-100.0,67.05,0.1772834,0.0,0.2020985,0.0,0,326.12809289664716
75.0,180000.0,0.018,0.0,-100.0,49.0,0.04526855,0.0,0.08530255,0.0,0,332.79398909166326
98.4,47959.0,0.00239795,0.0,-100.0,99.97,0.599381213,0.0,0.297927613,0.0,0,327.3472693346097
0.0,0.0,0.0,0.0,0.0,105.28,0.492912938,0.0,0.0,0.0,1,335.94084084607545
20.58,1328506.0,0.020128879,0.0,0.0,100.0,0.617180042,0.0,0.096212121,50679483.0,0,298.6384824374861
100.0,798900.0,0.042047368,0.0,-100.41,100.0,0.176090987,0.0,0.057850447,0.0,0,333.227618321278
125.0,307820.0,0.061564,0.0,-100.0,100.0,0.07985495,0.0,0.05130605,0.0,0,333.03678591506986
32.6,1619100.0,0.32382,0.0,0.0,42.88,0.65745865,0.0,0.25952075,3886365.0,0,319.7831755040503
80.29,1014580.0,0.202916,0.0,0.0,133.33,0.2350011,0.0,0.21686255,768226.0,0,325.6205006406553
99.72,695387.0,0.231795667,0.0,-99.52,62.21,0.580264917,0.0,0.475209167,1701047.0,0,316.81196074476003
7.91,0.0,0.0,0.0,-13.24,11.11,0.79344325,0.0,0.08437245,3552366.0,1,330.91851368987204
89.67,3988085.0,0.078197745,0.0,-100.0,100.0,0.334467162,0.0,0.158236696,0.0,0,329.76170983357
100.33,0.0,0.0,0.0,-100.0,100.3,0.278107825,0.0,0.25485375,0.0,0,328.5851789741782
89.43,494275.0,0.070610714,0.0,-55.64,101.03,0.656327643,0.0,0.240716786,4951674.0,0,324.4133952190943
0.0,0.0,0.0,0.0,0.0,0.0,0.024323333,0.0,0.000387083,81097.0,1,335.5960941339283
74.83,2217130.0,0.1108565,0.0,-100.0,66.67,0.905240575,0.0,0.430035175,0.0,0,321.5325421600193
85.97,200062.0,0.0400124,0.0,0.0,71.62,0.15557325,0.0,0.0396,483010.0,0,333.66530656115026
0.0,0.0,0.0,0.0,0.0,0.0,0.264867969,0.0,0.10934375,4213831.0,0,329.79052413347995
34.27,1279600.0,0.25592,0.0,-37.7,39.33,0.97913275,13.186,0.30468875,5667704.0,0,311.90677294023067
8.14,1624235.0,0.1624235,0.0,-10.76,6.81,0.940270025,4.55429,0.0678156,10667705.0,1,321.1802890125219
49.99,4788080.0,0.077227097,0.0,0.0,142.21,0.152364355,0.0,0.040242964,15475284.0,0,322.99355481635445
66.19,0.0,0.0,0.0,-10.0,99.27,0.49487925,0.0,0.265,2575156.0,0,326.82693909256494
0.0,0.0,0.0,0.0,0.0,0.0,0.01672515,0.0,0.0023149,0.0,0,335.5975758809686
90.3,0.0,0.0,0.0,-3.51,66.77,0.7972602,10.78046,0.7648407,11078046.0,0,301.79483946562533
16.91,1044720.0,0.013393846,0.0,-29.78,9.59,0.288353388,0.0,0.016674138,28435892.0,1,315.66876669036895
34.52,0.0,0.0,0.0,0.0,9.5,0.06086655,0.0,0.0,0.0,0,335.6867921173422
75.0,209.0,7.46e-06,0.0,0.0,100.0,0.008983071,0.0,0.004263393,30421.0,0,335.7882351904151
33.23,6632515.0,0.103633047,0.0,0.0,0.0,0.212485906,0.0,0.091015988,17628421.0,0,319.252709840117
77.62,6190455.0,0.213463966,0.0,-100.0,82.29,0.414410491,0.0,0.178142241,26353739.0,0,308.77230632498
9.59,1084170.0,0.155,0.0,-10.8,6.31,0.855,0.0,0.0207,5769049.0,0,328.21352417060643
49.0,1488078.0,0.496,0.0,-100.0,82.4,0.646,0.0,0.328,0.0,0,317.03472850894974
49.0,48704.0,0.0162,0.0,0.0,36.1,0.248,0.0,0.0165,202690.0,0,334.85445543303365
75.5,1932112.0,0.644,0.0,-55.3,70.0,0.607,0.0,0.685,3680343.0,0,301.94523074750975
77.5,1090595.0,0.0545,0.0,-100.0,143.0,0.218,0.0,0.0578,2422681.0,0,331.4693192923189
18.1,150000.0,0.05,0.0,-24.6,28.4,1.05,14.439466666666668,0.167,3465329.0,0,320.52050191366186
100.0,1952025.0,0.244,0.0,-100.0,66.7,0.857,0.0,0.23,6087796.0,0,320.4064006015417
36.9,286913.0,0.0574,0.0,-26.9,40.1,0.685,0.0,0.0745,1393395.0,0,331.5898684635238
78.0,1650895.0,0.059,0.0,-10.1,131.0,0.179,0.0,0.11,8212670.0,0,326.26050335618544
25.8,0.0,0.0,0.0,-11.4,33.4,0.91,0.0,0.153,2663811.0,0,329.68554424660374
90.3,422613.0,0.141,0.0,-100.0,33.3,0.107,0.0,0.0608,0.0,0,331.07904344381893
66.7,989760.0,0.043,0.0,-99.6,53.6,0.0578,0.0,0.029,1169098.0,0,333.0966479648268
52.5,0.0,0.0,0.0,0.0,66.7,1.02,6.301271428571428,0.202,7428720.0,0,322.0783545743253
8.26,0.0,0.0,0.0,-11.5,10.0,0.293,0.0,0.000908,13565149.0,0,326.4634982786657
78.1,487670.0,0.163,0.0,-101.0,123.0,1.04,18.794066666666666,0.785,0.0,0,301.45741475894863
100.0,67485.0,0.000924,0.0,-99.3,100.0,0.00228,0.0,0.00178,0.0,0,335.567505203674
32.2,1300000.0,0.433,0.0,-94.2,70.0,0.929,0.0,0.307,2646177.0,0,317.01584308833543
53.9,0.0,0.0,0.0,-52.7,49.9,0.452,0.0,0.187,350987.0,0,330.2301315391909
100.0,71433.0,0.0238,0.0,-100.0,100.0,0.808,0.0,0.219,0.0,0,329.12102097890437
75.0,64990.0,0.00812,0.0,0.0,140.0,0.871,9.1127125,0.334,8727228.0,1,316.1823352962348
56.4,0.0,0.0,0.0,-11.0,69.0,0.911,0.0,0.313,5285060.0,0,323.5852554512617
75.0,48000.0,0.016,0.0,-100.0,100.0,0.984,0.0,0.416,0.0,0,323.82209469815416
74.9,1568200.0,0.105,0.0,-100.0,101.0,0.0664,0.0,0.0687,0.0,0,331.7282121793782
12.9,1000000.0,0.0909,0.0,-13.5,17.1,0.912,0.0,0.17,10423784.0,0,322.1853821160157
100.0,0.0,0.0,0.0,-97.8,50.0,0.0332,0.0,0.0,53914.0,0,335.46975966316006
100.0,1773191.0,0.118,0.0,-100.0,100.0,0.332,0.0,0.183,3037072.0,0,326.2640618088713
79.8,217361.0,0.0217,0.0,-11.3,100.0,0.0397,0.0,0.0212,817471.0,0,334.34017306363825
13.1,108000.0,0.00514,0.0,-13.7,24.8,1.12,9.640614285714285,0.0971,23210787.0,0,312.3943640650227
8.41,2526553.0,0.0842,0.0,-13.0,11.2,0.665,0.0,0.06,21259637.0,0,318.01977657753645
55.0,90996.0,0.0303,0.0,-100.0,132.0,0.118,0.0,0.0856,0.0,0,332.77082221726636
78.1,382810.0,0.00649,0.0,-100.0,0.0,0.00906,0.0,0.00747,893878.0,0,334.4324901133928
100.0,1196434.0,0.0181,0.0,-100.0,100.0,0.258,0.0,0.112,0.0,0,332.189036729493
66.7,10318000.0,1.15,0.0,-101.0,76.4,0.35,25.129077777777773,0.555,0.0,0,285.65839488749367
18.6,292000.0,0.0365,0.0,-10.9,14.9,0.713,10.2029375,0.263,8676376.0,0,316.7280648624128
74.7,0.0,0.0,0.0,-192.0,50.0,0.0248,0.0,0.0256,48569.0,0,334.4879817100654
19.1,1124200.0,0.187,0.0,-30.7,24.9,1.13,16.63125,0.149,6964644.0,0,314.91091319371515
37.0,0.0,0.0,0.0,0.0,18.6,0.531,0.0,0.28,2431792.0,0,326.32446359918816
26.3,48450.0,0.0121,0.0,-18.9,44.8,0.0244,0.0,0.0121,182163.0,0,335.03578473530285
21.8,725307.0,0.0484,0.0,-17.1,88.5,0.849,0.0,0.135,12233332.0,0,322.9217242919482
25.2,0.0,0.0,0.0,0.0,70.8,0.921,0.0,0.0,3618140.0,0,333.4046962364778
100.0,665077.0,0.222,0.0,-100.0,66.7,0.269,0.0,0.237,414510.0,0,324.46660717873266
55.5,0.0,0.0,0.0,-99.7,82.3,0.0507,0.0,0.0411,727515.0,0,333.95808633650205
31.6,9740.0,0.00325,0.0,0.0,50.8,0.744,0.0,0.214,2181382.0,0,328.34217095127894
73.9,886970.0,0.177,0.0,-97.9,65.7,0.681,0.0,0.0522,0.0,0,330.72092492595976
4.7,0.0,0.0,0.0,0.0,9.49,1.01,0.0,0.0,4853458.0,1,332.4074020796349
22.8,363760.0,0.0909,0.0,-34.6,34.8,1.03,10.8986,0.234,4378219.0,0,319.02919171048455
75.3,2100000.0,0.14,0.0,-99.9,87.4,0.156,0.0,0.148,0.0,0,328.8304425638345
11.6,0.0,0.0,0.0,-32.9,40.2,0.865,0.0,0.0884,4561891.0,0,330.1442798043075
50.0,437924.0,0.0438,0.0,-18.1,65.3,0.938,0.0,0.0729,8462080.0,0,327.2106740894115
18.1,0.0,0.0,0.0,0.0,16.1,1.02,11.273133333333334,0.13,3336289.0,0,324.2114944748982
88.9,0.0,0.0,0.0,0.0,100.0,0.0105,0.0,0.00359,40358.0,0,335.8002861793504
49.8,1560000.0,0.173,0.0,0.0,57.6,0.136,0.0,0.115,1211613.0,0,328.5088313992867
25.0,48233.0,0.0121,0.0,0.0,54.1,0.0185,0.0,0.00869,148514.0,1,335.23315281502363
50.6,810930.0,0.0811,0.0,-12.5,100.0,1.04,13.58607,0.339,11232231.0,0,310.57430476627917
100.0,1101877.0,0.22,0.0,-100.0,67.0,0.279,0.0,0.126,0.0,0,327.8553937940536
54.6,5017900.0,0.251,0.0,-31.9,56.4,0.567,0.0,0.232,13000000.0,0,315.7201295106496
0.0,0.0,0.0,0.0,0.0,111.0,0.00266,0.0,0.00162,48996.0,1,335.87810639459883
66.8,1500000.0,0.3,0.0,-99.9,66.7,0.349,0.0,0.2,0.0,0,324.27938040967643
25.0,888616.0,0.0889,0.0,-49.2,33.3,0.165,0.0,0.0657,1000000.0,0,331.4132631738233
70.0,0.0,0.0,0.0,0.0,45.9,0.677,0.0,0.00327,881028.0,0,335.09761957785224
5.07,0.0,0.0,0.0,0.0,12.6,1.09,4.155633333333333,0.0491,3118336.0,1,330.14983326067085
100.0,407997.0,0.136,0.0,-100.0,100.0,0.836,0.0,0.66,0.0,0,314.7807291058833
30.9,12000.0,0.004,0.0,-13.0,16.7,0.893,3.0802666666666667,0.181,3093110.0,0,326.95367461219047
33.6,0.0,0.0,0.0,-34.1,17.9,0.713,0.0,0.226,6464076.0,0,324.99102690799776
100.0,300000.0,0.0115,0.0,-100.0,100.0,0.46,0.0,0.0957,8000000.0,0,327.3605524493617
25.0,0.0,0.0,0.0,-10.6,39.4,0.352,0.0,0.0674,9276767.0,0,327.6028579361487
47.4,145000.0,0.029,0.0,0.0,75.8,0.181,0.0,0.044,902871.0,0,333.48150404476326
88.2,1331560.0,0.444,0.0,-100.0,83.6,0.709,0.0,0.505,0.0,0,313.1368836998364
100.0,7561670.0,0.504,0.0,-100.0,100.0,0.755,12.726266666666666,0.41,0.0,0,308.2899349573423
78.2,2288301.0,0.0269,0.0,-103.0,102.0,0.0498,0.0,0.0382,0.0,0,334.05823986723163
50.0,38500.0,0.0055,0.0,0.0,66.7,0.0134,0.0,0.0057,107101.0,0,335.5033898981245
174.0,4393998.0,1.1,0.0,-200.0,108.0,1.36,19.827724999999997,1.2,0.0,0,271.2228183093634
90.1,0.0,0.0,0.0,-101.0,72.7,0.583,0.0,0.0179,7121602.0,0,330.25005839613783
36.3,70425.0,0.00414,0.0,0.0,68.7,1.08,9.87740588235294,0.0657,18146799.0,0,316.74170233563973
100.0,436100.0,0.00739,0.0,-100.0,100.0,0.0528,0.0,0.0268,0.0,0,334.7499332546209
100.0,1818450.0,0.26,0.0,-100.0,78.0,0.423,0.0,0.082,0.0,0,328.33685857270115
-155.0,306474.0,0.00851,0.0,-90.4,13.2,0.151,0.0,0.0637,4274629.0,0,330.6178416794682
54.7,12450100.0,0.479,0.0,-70.0,10.0,0.328,0.0,0.375,22219265.0,0,300.9431730990694
50.0,438335.0,0.0438,0.0,-95.1,16.5,0.691,0.0,0.343,0.0,0,325.10250822712425
103.0,456516.0,0.0913,0.0,-44.1,105.0,0.567,0.0,0.469,4771669.0,0,317.87095693558126
56.1,84000.0,0.028,0.0,-29.3,100.0,1.1,0.0,0.311,2891734.0,0,324.7508395190687
15.7,236900.0,0.00237,0.0,0.0,14.4,0.108,0.0,0.0272,13302895.0,0,325.91383585024494
72.2,0.0,0.0,0.0,-100.0,49.1,0.236,0.0,0.163,842033.0,0,330.420637148704
9.11,0.0,0.0,0.0,0.0,61.4,0.666,0.0,0.0669,4182149.0,0,331.1485657126239
75.0,2110780.0,0.302,0.0,-25.3,73.3,0.482,0.0,0.326,6541050.0,0,316.57422004836104
32.2,1538500.0,0.513,0.0,-74.3,29.1,0.793,0.0,0.28,1287865.0,0,317.10137367526573
24.2,747997.0,0.15,0.0,-28.2,33.8,0.616,0.0,0.103,3704460.0,0,327.44975784277096
100.0,2207965.0,0.736,0.0,-100.0,99.8,0.684,0.0,0.226,0.0,0,315.31452110312995
12.9,2718062.0,0.143,0.0,-16.0,18.3,0.791,0.0,0.107,12382665.0,0,321.6040956512381
13.4,0.0,0.0,0.0,-29.1,24.7,0.759,0.0,0.0,6459671.0,0,331.27676502103236
18.0,192280.0,0.0641,0.0,-17.1,16.5,1.05,7.0342666666666664,0.101,3088081.0,0,326.02875210547654
58.1,1353885.0,0.451,0.0,-60.4,44.7,1.1,29.730266666666665,0.513,3860904.0,0,295.3033676597505
100.0,1007700.0,0.126,0.0,-100.0,100.0,0.661,7.2719000000000005,0.535,0.0,0,314.78834717310764
10.1,0.0,0.0,0.0,0.0,16.7,0.917,0.0,0.0625,3828386.0,0,331.39071303607994
100.0,500000.0,0.0625,0.0,-100.0,100.0,0.193,0.0,0.0873,0.0,0,332.0234880975209
75.0,34028.0,0.0034,0.0,-44.9,100.0,0.835,0.0,0.025,4761074.0,0,331.82130450636663
62.3,4964405.0,0.207,0.0,-31.9,75.3,0.784,5.036020833333334,0.394,25447183.0,0,301.1998188713319
79.3,747413.0,0.0393,0.0,-100.0,208.0,0.52,0.0,0.359,4160511.0,0,322.428390952887
79.5,0.0,0.0,0.0,-4199.0,100.0,0.0109,0.0,0.0598,43076.0,0,321.87765438176376
7.29,100000.0,0.025,0.0,0.0,10.0,0.784,0.0,0.0129,4215988.0,0,332.00490125270636
16.7,184998.0,0.0617,0.0,-32.9,28.1,1.08,17.669833333333333,0.158,3518308.0,0,318.86758787529857
66.4,8927737.0,0.496,0.0,0.0,33.3,0.593,0.0,0.0951,0.0,0,323.63981949844947
25.8,15000.0,0.005,0.0,-10.0,79.0,0.981,1.0,0.192,3045435.0,0,327.8780499591029
100.0,27500.0,0.00458,0.0,-100.0,101.0,0.233,0.0,0.0402,0.0,0,334.4357184038376
1161.0,272379.0,0.0454,0.0,-31.8,1193.0,0.473,0.0,0.414,4701421.0,0,323.23878963111616
68.4,0.0,0.0,0.0,0.0,74.6,0.188,0.0,0.0272,421185.0,0,334.8226677704916
39.4,112950.0,0.0226,0.0,0.0,31.3,0.756,0.0,0.304,3667081.0,0,324.4278205949495
8.46,0.0,0.0,0.0,0.0,25.1,0.709,0.0,0.233,4559055.0,0,326.2041432213903
100.0,15575.0,0.00519,0.0,-99.3,100.0,0.152,0.0,0.0,0.0,0,335.5351941701431
25.3,175714.0,0.0351,0.0,0.0,55.7,0.0996,0.0,0.0544,681866.0,0,333.1733172842832
100.0,0.0,0.0,0.0,-100.0,100.0,0.27,0.0,0.0734,0.0,0,333.6024626178316
100.0,314320.0,0.0629,0.0,-100.0,100.0,0.275,0.0,0.211,0.0,0,328.594935757936
28.7,48000.0,0.016,0.0,-16.6,47.0,0.217,0.0,0.196,410337.0,0,329.7339507059666
8.68,0.0,0.0,0.0,0.0,13.3,0.727,0.0,0.0,3828386.0,0,333.11012401370937
10.5,1245300.0,0.0415,0.0,0.0,12.9,1.17,31.97895,0.0914,36646667.0,1,291.6047777687518
44.3,716182.0,0.143,0.0,-13.5,12.7,0.789,0.0,0.394,4864689.0,0,318.73937136846985
100.0,854232.0,0.171,0.0,-100.0,100.0,0.105,0.0,0.13,0.0,0,328.76884850725276
14.2,493500.0,0.00685,0.0,0.0,30.8,0.634,0.0,0.0106,35170950.0,0,311.5550665754729
75.0,4445726.0,0.445,0.0,-100.0,100.0,0.873,0.0,0.709,13575986.0,0,298.3467137940424
0.0,0.0,0.0,0.0,0.0,0.0,0.0315,0.0,0.0185,0.0,0,335.14997908893315
692.0,661810.0,0.221,0.0,-15.3,263.0,0.711,19.356066666666667,0.336,3682477.0,1,310.62011611948316
104.0,0.0,0.0,0.0,-100.0,66.7,0.809,0.0,0.154,4406036.0,1,328.3081034000616
14.3,1047000.0,0.209,0.0,0.0,48.5,0.833,0.0,0.102,4523464.0,0,325.91839710055825
42.1,0.0,0.0,1.0,0.0,66.7,0.0404,0.0,0.0185,39519.0,0,265.300193434912
9.5,48000.0,0.016,0.0,0.0,43.3,0.487,0.0,0.0125,1371867.0,0,334.198010492145
100.0,312371.0,0.0625,0.0,-100.0,105.0,0.983,11.66032,0.925,0.0,0,303.03301758018233
74.7,481500.0,0.0481,0.0,-99.9,99.3,0.465,0.0,0.301,0.0,0,326.38731013520317
100.0,0.0,0.0,0.0,-100.0,100.0,0.294,0.0,0.0,0.0,0,335.6323298744687
98.8,1117623.0,0.373,0.0,-50.4,100.0,0.222,0.0,0.179,1435333.0,0,322.72915922180675
14.3,114190.0,0.0228,0.0,0.0,42.6,0.399,0.0,0.054,1897251.0,0,332.56351819927534
19.2,0.0,0.0,0.0,0.0,76.2,0.749,0.0,0.124,5694443.0,0,328.5869083289035
16.2,0.0,0.0,0.0,-15.7,26.8,0.73,0.0,0.0,3566541.0,0,333.276616499741
55.1,1000000.0,0.25,0.0,-100.0,71.6,0.81,0.0,0.287,0.0,0,322.84176679949496
37.1,0.0,0.0,0.0,0.0,10.5,0.709,0.0,0.281,4845923.0,0,324.64415454031524
10.0,647500.0,0.13,0.0,-15.1,9.8,0.672,0.0,0.0722,3861510.0,0,328.55259813294293
50.0,50478.0,0.0168,0.0,0.0,56.9,0.226,0.0,0.0,0.0,0,335.49141587877887
25.1,88000.0,0.00419,0.0,0.0,49.1,1.14,15.857090476190477,0.336,24604564.0,0,301.85681553367624
